date,open,high,low,close,volume,trading_value,log_return_pct,squared_return,abs_return,rolling_vol_5,rolling_vol_10,rolling_vol_20
2010-04-02,510.4,513.0,508.5,510.5,39486490.0,1547.06,0.45155667186565895,0.2039034279063904,0.45155667186565895,1.0332738603774079,1.0744264344931262,1.2460152106065503
2010-04-05,514.2,516.3,513.5,514.8,41859130.0,1576.8,0.8387838117251223,0.7035582828121254,0.8387838117251223,1.0655277891396304,1.0768097947143278,1.2123924775968786
2010-04-06,517.5,520.3,515.3,515.3,66656790.0,2518.85,0.0970779612206966,0.009424130554767074,0.0970779612206966,0.7980332332014879,1.0101445131585223,1.1775868224360657
2010-04-07,516.3,517.3,512.5,515.8,48659250.0,1964.79,0.09698381130657464,0.009405859655549275,0.09698381130657464,0.7033581230545995,0.9561945641762141,1.1776159369185997
2010-04-08,515.7,519.4,514.7,515.9,54227900.0,1999.3,0.019385480335985278,0.00037579684785687186,0.019385480335985278,0.34438059850794694,0.7259732289321081,1.1775576105909715
2010-04-09,517.1,519.6,516.4,517.4,59536420.0,2268.73,0.2903321501324535,0.08429275740053352,0.2903321501324535,0.33412633470235276,0.724748234999807,1.1355816573308668
2010-04-12,522.1,523.2,519.5,519.9,52162000.0,2004.37,0.482021563774133,0.23234478794326058,0.482021563774133,0.1880708797136635,0.7262162796874156,1.1431524551797607
2010-04-13,521.0,523.1,518.0,518.0,50547580.0,2042.66,-0.36612431301870024,0.1340470125834152,0.36612431301870024,0.3185295652461863,0.6241689379702509,0.921200251823619
2010-04-14,518.6,518.7,515.8,516.2,42719810.0,1651.18,-0.3480954974969517,0.12117047537765029,0.3480954974969517,0.3778322971842218,0.6298021575030079,0.8936253982477694
2010-04-15,521.0,521.5,518.4,521.5,50686190.0,1912.68,1.0214987156313469,1.0434596260364912,1.0214987156313469,0.5878335948484822,0.45638386423530136,0.838136099307738
2010-04-16,523.7,524.0,521.5,522.0,59353900.0,2214.97,0.09583134418115972,0.009183646527567896,0.09583134418115972,0.5881143347951798,0.45350485260841117,0.8202952271288138
2010-04-19,521.4,521.7,516.7,516.7,57018190.0,2159.1,-1.0205152589499744,1.0414513937497334,1.0205152589499744,0.7538359180030314,0.5448326887479457,0.830678634230468
2010-04-20,517.4,519.7,515.2,515.2,54803770.0,1997.19,-0.29072605029950493,0.08452163632275027,0.29072605029950493,0.7485039270554633,0.5537965255285302,0.7978739431894897
2010-04-21,517.5,520.2,517.5,519.7,53769580.0,2004.31,0.869654722425223,0.7562993362364917,0.869654722425223,0.8431473463481605,0.6191756146410495,0.7840258445184372
2010-04-22,521.9,531.0,521.9,529.3,77539180.0,3125.25,1.8303656849545442,3.350238540659118,1.8303656849545442,1.0955456312280667,0.829958162605348,0.7589268827847111
2010-04-26,531.7,535.4,531.2,531.2,63178720.0,2452.27,0.35832192982823907,0.12839460539583347,0.35832192982823907,1.089774416104678,0.8305450745606696,0.7587773958699798
2010-04-27,532.7,536.2,531.6,535.7,54218510.0,2119.64,0.8435704724690631,0.7116111420216784,0.8435704724690631,0.7782883942368498,0.8487968280920698,0.768906781722421
2010-04-28,536.1,539.8,536.1,539.2,58029450.0,2286.78,0.6512256711182568,0.42409487472342394,0.6512256711182568,0.5532685816980538,0.8206709652210573,0.7103245620420489
2010-04-29,541.4,542.7,541.2,542.4,72395920.0,2718.58,0.5917177028088518,0.3501298398173847,0.5917177028088518,0.5720575792444534,0.7780459189087391,0.6938226602280473
2010-05-04,544.5,550.6,544.5,549.1,86332860.0,3107.26,1.2276837658641193,1.5072074289663058,1.2276837658641193,0.3255602607506746,0.7960690559674786,0.6451971801146636
2010-05-05,548.8,551.4,546.1,548.0,82141870.0,3052.67,-0.20052873368114976,0.040211773031765485,0.20052873368114976,0.5230363948794798,0.8186338323012636,0.6581115803011376
2010-05-06,549.2,551.4,547.0,549.5,78206620.0,2760.31,0.2733486895660419,0.07471950608747235,0.2733486895660419,0.5250092372819942,0.6359137689869719,0.6482806520820991
2010-05-07,548.2,548.2,536.5,542.0,105923850.0,3517.93,-1.3742772404029793,1.8886379334896282,1.3742772404029793,0.9756092001683578,0.8602297523177079,0.7509932775062417
2010-05-10,541.5,541.5,532.4,534.4,76286050.0,2581.72,-1.4121379217210273,1.994133509962582,1.4121379217210273,1.1250915062574114,1.0376985899436606,0.838201130827201
2010-05-11,537.9,539.9,532.7,534.4,65187810.0,2175.13,0.0,0.0,0.0,0.7945097441042894,0.8836280656291529,0.8384043240429485
2010-05-12,527.5,527.5,519.6,519.6,65495340.0,2266.8,-2.808533742599142,7.887861783317943,2.808533742599142,1.2431278054634585,1.264520625582583,1.0704331947471815
2010-05-13,521.9,524.2,516.1,518.9,54756390.0,1865.66,-0.1348098422750662,0.01817369357422823,0.1348098422750662,1.1426701033745321,1.209679119483788,1.0653315364793348
2010-05-14,522.9,523.5,520.0,520.7,41332440.0,1399.01,0.3462873795159645,0.11991494921203363,0.3462873795159645,1.304353903887418,1.1861285203487484,1.0646942195243485
2010-05-17,521.3,521.7,509.5,511.3,51530730.0,1674.9,-1.821755808289989,3.318794225038311,1.821755808289989,1.363778274569414,1.2185181754825125,1.1402574679459525
2010-05-18,510.5,510.8,505.1,508.3,41803840.0,1429.89,-0.5884677633096776,0.3462943084546948,0.5884677633096776,1.2919431882488936,1.0396340505492467,1.1174038214974755
2010-05-19,503.7,504.6,494.9,494.9,56689090.0,1849.74,-2.6716102495016507,7.1375013252422725,2.6716102495016507,1.244648990195006,1.1737136460630997,1.2515067609446198
2010-05-20,481.8,503.6,481.7,503.6,53770960.0,1699.03,1.742658021235187,3.0368569789753375,1.742658021235187,1.7441248211918072,1.4196913336927999,1.3148116289320306
2010-05-21,484.3,490.3,482.2,483.7,57057270.0,1857.85,-4.03174223412546,16.254945442430955,4.03174223412546,2.1925046036084543,1.737296141081597,1.5787374792184488
2010-05-24,485.1,489.6,479.6,486.2,38991860.0,1210.6,0.5155182053085404,0.26575902000453844,0.5155182053085404,2.3438132738285713,1.8089656104679748,1.566685939279865
2010-05-25,484.9,490.3,482.9,486.3,41290920.0,1269.97,0.020565552771724453,0.0004229419608065833,0.020565552771724453,2.3864225176858365,1.8101709208170487,1.485298260258921
2010-05-26,491.5,492.7,488.3,492.7,37394010.0,1148.82,1.3074752140177293,1.709491435270707,1.3074752140177293,2.303680602351687,1.8068479208509163,1.5261988232385686
2010-05-27,491.6,497.2,489.8,497.2,37365130.0,1228.06,0.90918900866387,0.8266246534751907,0.90918900866387,2.163913020035392,1.8616512121789826,1.5290269092247717
2010-05-28,509.5,513.3,506.4,513.0,56242530.0,1881.08,3.128348553421343,9.786564671693409,3.128348553421343,1.1907354275329485,2.1720778119993027,1.7063918810742333
2010-05-31,510.5,513.4,506.3,507.4,39860020.0,1283.8,-1.0976198005588058,1.2047692265787526,1.0976198005588058,1.5720034135692929,2.121597997757794,1.7043931939388448
2010-06-01,505.2,509.1,503.7,508.7,35911060.0,1123.61,0.25588046635377876,0.0654748130614273,0.25588046635377876,1.5441041465505863,2.115755492228747,1.671069336029035
2010-06-02,505.2,511.1,504.8,510.7,37571380.0,1198.1,0.39238818248788143,0.15396848575614294,0.39238818248788143,1.538049536544166,1.894941973504183,1.6796973516788507
2010-06-03,516.2,516.2,511.2,511.2,44546290.0,1439.0,0.09785694097267796,0.009575980896530178,0.09785694097267796,1.5554877988831644,1.8273611267013403,1.6767118191057337
2010-06-04,511.9,513.0,508.8,510.4,45070860.0,1421.17,-0.15661710327449463,0.024528917038093716,0.15661710327449463,0.59301812827352,1.1135669978409863,1.6600154986235207
2010-06-07,498.9,502.2,495.0,496.9,49305700.0,1559.02,-2.680593342230521,7.185580666410594,2.680593342230521,1.2810739331146146,1.508977722149256,1.7275842364031506
2010-06-08,494.1,498.0,493.2,497.2,36309260.0,1111.46,0.06035610282811615,0.00364285914859813,0.06035610282811615,1.258131607282095,1.5084525434187264,1.7283057094252992
2010-06-09,500.1,502.5,497.2,497.6,31820080.0,1044.76,0.08041817884136417,0.006467083488161631,0.08041817884136417,1.2123605807971338,1.4594239776550628,1.6309428851159706
2010-06-10,497.0,500.6,495.4,500.5,30797770.0,949.63,0.5811057330305516,0.3376838729609747,0.5811057330305516,1.2906373263574558,1.44277876907472,1.640653389380634
2010-06-11,505.1,506.8,504.3,504.3,38247450.0,1300.18,0.7563730327404393,0.5721001646569697,0.7563730327404393,1.3978868167496714,1.0149563537079116,1.6501189697788374
2010-06-14,506.6,509.4,506.3,508.3,39350540.0,1232.74,0.790049537017723,0.6241782709419184,0.790049537017723,0.3588289732813756,0.9988916358767342,1.6146551921796821
2010-06-15,509.3,510.2,506.5,508.0,44664500.0,1413.09,-0.05903768743749242,0.0034854485379670506,0.05903768743749242,0.3938124678810753,0.9955074423032709,1.6093386674771006
2010-06-16,510.4,513.1,510.4,510.7,47970250.0,1541.52,0.5300886075116281,0.2809939318136169,0.5300886075116281,0.342022986585893,1.0026762630244148,1.4842914117298123
2010-06-17,510.3,511.2,508.4,510.8,44615300.0,1428.63,0.019579050478607998,0.00038333921764388003,0.019579050478607998,0.4034924239594468,1.0021328261596498,1.4366606115788971
2010-06-18,511.9,514.0,509.4,511.2,50875170.0,1614.63,0.07827789049407663,0.006127428140202652,0.07827789049407663,0.36939659469886316,1.0010100550950671,1.0647213156078197
2010-06-21,515.1,515.8,514.0,514.8,46371750.0,1381.96,0.701757265864654,0.49246326019383474,0.701757265864654,0.33931380569962855,0.3456228536824189,1.0677321099782158
2010-06-22,512.8,515.4,511.3,512.6,74762560.0,2113.5,-0.4282661792000736,0.18341192024662956,0.4282661792000736,0.44745454466744505,0.41857350295278706,1.0782648560437553
2010-06-23,510.3,514.4,508.8,512.8,44290230.0,1301.49,0.03900916764893756,0.0015217151606629169,0.03900916764893756,0.4031839088475407,0.4212388495094075,1.050566993808115
2010-06-24,513.6,515.0,511.7,511.7,50351690.0,1496.65,-0.21473897954141116,0.0461128293344866,0.21473897954141116,0.425276144268133,0.43728973595121473,1.0406441359959535
2010-06-25,506.1,509.6,505.1,505.1,50325960.0,1502.89,-1.2982086337039214,1.6853456566234022,1.2982086337039214,0.7281209736791214,0.6075004578836687,0.8197364704400957
2010-06-28,505.4,507.7,505.3,507.3,41239710.0,1215.64,0.43461150986374386,0.18888716450604312,0.43461150986374386,0.6470149487592273,0.566161993948719,0.7904666970386909
2010-06-29,509.8,511.4,509.5,510.7,41531730.0,1263.32,0.6679789080953797,0.44619582166029575,0.6679789080953797,0.7649319113095717,0.605836765117789,0.8027897539680298
2010-06-30,501.2,507.1,501.1,507.1,47489060.0,1314.84,-0.7074110852624741,0.5004304435522314,0.7074110852624741,0.8088712397341576,0.6236840844067195,0.8135075211489161
2010-07-01,504.1,506.6,503.7,504.0,40518620.0,1121.36,-0.6131954729604836,0.37600868805923116,0.6131954729604836,0.8272061806711907,0.6452299487521194,0.8228623836713308
2010-07-02,505.2,505.6,502.5,503.7,37498110.0,1091.4,-0.05954153197637867,0.003545194030094123,0.05954153197637867,0.6123029600459237,0.6416534895746521,0.8226165716747311
2010-07-05,505.7,507.1,504.5,506.5,35638700.0,1038.28,0.5543470937133311,0.3073007003084167,0.5543470937133311,0.6380633364513,0.6213392949608529,0.5564550217095079
2010-07-06,505.8,505.8,500.7,500.8,45812930.0,1283.16,-1.1317503902849237,1.2808589459100772,1.1317503902849237,0.652254261291231,0.6907186202227582,0.6205887553351291
2010-07-07,502.5,503.8,496.9,496.9,39397660.0,1071.66,-0.7818021177613902,0.6112145513361946,0.7818021177613902,0.6620366456243869,0.7034701483096621,0.6467431963010349
2010-07-08,502.1,502.2,498.6,498.6,36297140.0,1005.82,0.3415372481182654,0.11664769185219759,0.3415372481182654,0.7224075955894939,0.7336245347360385,0.6374282265098165
2010-07-09,499.1,501.1,499.0,499.5,28816790.0,795.46,0.18034269991507268,0.03252348941265795,0.18034269991507268,0.7430212970562731,0.644577057661104,0.6130984301319216
2010-07-12,499.8,500.4,497.2,499.9,28099180.0,795.46,0.080048033091636,0.0064076876018396515,0.080048033091636,0.6526064254565354,0.6205021155123827,0.5817860744278873
2010-07-13,505.4,509.9,502.6,509.1,43469690.0,1271.99,1.8236382488765812,3.3256564627656435,1.8236382488765812,0.9423451851140828,0.8531476106137048,0.7214640673254162
2010-07-14,512.2,512.8,507.3,507.3,49448520.0,1476.54,-0.3541916335645998,0.12545171328715976,0.3541916335645998,0.8289403629282708,0.8290194767115563,0.7150334888041007
2010-07-15,505.8,507.6,505.0,505.2,38760690.0,1140.97,-0.41481540963083424,0.17207182406719682,0.41481540963083424,0.9105293291937951,0.8148635055706838,0.7199203843372697
2010-07-16,505.5,507.1,504.2,506.2,43141430.0,1297.72,0.1977457634687678,0.03910338696984586,0.1977457634687678,0.9101675391613337,0.8160013683582117,0.7215791887188326
2010-07-19,504.3,506.8,503.2,506.8,40064560.0,1166.1,0.1184600335960279,0.01403277955957206,0.1184600335960279,0.908360796851932,0.7974694644821541,0.7011298819935927
2010-07-20,507.0,507.3,505.2,506.6,42732900.0,1229.3,-0.03947108794090995,0.0015579667832390468,0.03947108794090995,0.275568167831731,0.6921844826438638,0.6962894239310603
2010-07-21,507.2,507.3,505.4,505.4,44177260.0,1283.02,-0.23715426134811235,0.056242143675568776,0.23715426134811235,0.2524122846335602,0.6326317324368971,0.6969841687853507
2010-07-22,503.1,503.6,500.0,500.3,45653210.0,1317.73,-1.0142276459934443,1.0286577178974032,1.0142276459934443,0.48723879224844735,0.7295447344158575,0.7278058634340415
2010-07-23,502.8,502.9,499.7,500.3,36636840.0,1094.64,0.0,0.0,0.0,0.45430979424655477,0.727753060775049,0.6722784253358425
2010-07-26,501.2,501.9,498.1,498.1,39870750.0,1135.39,-0.4407058414921638,0.1942216387253162,0.4407058414921638,0.4126197602027347,0.7411690172795696,0.6677004142185983
2010-07-27,499.0,501.9,497.7,497.7,41159910.0,1248.91,-0.08033742147292422,0.0064541012889182655,0.08033742147292422,0.4053632336312344,0.3535389014616763,0.6434265974301199
2010-07-28,497.4,497.9,491.0,491.0,39672950.0,1136.08,-1.3553358069987844,1.8369351497330462,1.3553358069987844,0.5905817408236472,0.5036207261473316,0.6887978054847255
2010-07-29,488.9,492.9,488.9,491.1,35014480.0,1013.08,0.020364525067827967,0.0004147138812381937,0.020364525067827967,0.5807468479155459,0.5138476869139564,0.6814517951026771
2010-07-30,491.3,495.1,491.3,493.9,39404910.0,1157.16,0.568529450138009,0.3232257356742269,0.568529450138009,0.7123425730394591,0.5633867767509917,0.6990956816148585
2010-08-02,494.8,495.3,491.3,491.6,34171500.0,969.5,-0.46676898546993245,0.21787328579663,0.46676898546993245,0.7141115443816983,0.5515951356770488,0.6860939270589516
2010-08-03,493.4,496.5,491.9,491.9,38497170.0,1136.85,0.06100661094143119,0.0037218065785591522,0.06100661094143119,0.7258371290103837,0.5578392915408136,0.6469217281433661
2010-08-04,490.3,490.3,484.7,486.7,34948650.0,1021.81,-1.0627526961885505,1.1294432932560334,1.0627526961885505,0.6164276479954891,0.6073151907091034,0.6655251389348679
2010-08-05,488.8,489.2,485.4,486.2,31779900.0,901.76,-0.10278549573855796,0.010564858134221115,0.10278549573855796,0.6090400227192556,0.5681929481935727,0.6572446503076429
2010-08-06,485.2,485.2,482.4,482.8,30979570.0,881.58,-0.7017572658646535,0.49246326019383396,0.7017572658646535,0.4529647122416831,0.5722830738663548,0.665160281887058
2010-08-09,482.7,482.7,472.5,472.7,39775680.0,1064.81,-2.1141551424185816,4.469651966214933,2.1141551424185816,0.8706131416677868,0.7993942641824552,0.7908257687109106
2010-08-10,468.8,469.3,458.2,461.7,48425490.0,1278.88,-2.35456082862474,5.543956695694023,2.35456082862474,0.9509300589721711,0.9655695246707372,0.7570911255646567
2010-08-11,463.1,465.9,458.9,463.1,33729110.0,872.28,0.3027683973763229,0.09166870244982696,0.3027683973763229,1.1902888985540345,0.9922255535813078,0.7772160497797507
2010-08-12,457.5,458.6,448.3,448.4,46662940.0,1159.92,-3.225732228870151,10.405348412371593,3.225732228870151,1.4055554347737513,1.265517798390501,0.9934794332389125
2010-08-13,441.1,452.7,441.1,452.7,38901820.0,1007.29,0.9543963243908058,0.9108723440106802,0.9543963243908058,1.8120274835897123,1.3202928989103657,1.0386888632125313
2010-08-16,458.1,464.8,456.9,464.8,36748910.0,949.86,2.637755109578872,6.957752018109447,2.637755109578872,2.4156521681707224,1.7279700579885864,1.2552856931287355
2010-08-17,461.9,463.9,457.2,463.5,31913320.0,915.03,-0.28008205317915996,0.07844595651305379,0.28008205317915996,2.14556559022067,1.7176727974836843,1.252470061405313
2010-08-18,461.8,462.1,453.2,455.5,34430900.0,881.02,-1.7410668305896888,3.0313137085796242,1.7410668305896888,2.2823292037790344,1.7512752147113562,1.2841076891748915
2010-08-19,454.5,455.9,450.1,452.2,25495110.0,623.19,-0.7271156856143564,0.5286972202664355,0.7271156856143564,1.685574993840003,1.7401970663832422,1.279886963953418
2010-08-20,452.1,454.8,444.4,454.8,31433450.0,783.48,0.5733202032511506,0.32869605545594066,0.5733202032511506,1.649398845191372,1.7881390274652327,1.2980936374344887
2010-08-23,453.1,453.1,447.9,447.9,20755050.0,528.99,-1.52877686631266,2.3371587069727564,1.52877686631266,0.9435042997060792,1.7419553480710173,1.319133676112468
2010-08-24,441.7,441.7,433.6,434.4,42125950.0,1003.48,-3.0604224593528717,9.36618562971148,3.0604224593528717,1.3400970351345463,1.8354923584502951,1.4292448405643285
2010-08-25,427.01,428.46,421.3,423.89,48595740.0,1128.63,-2.449178100884411,5.998473369851769,2.449178100884411,1.4329812238753794,1.8890378174682079,1.4765859749492023
2010-08-26,425.5,429.1,421.8,427.1,37873000.0,898.12,0.7544190236539309,0.5691480632509504,0.7544190236539309,1.7376265490457279,1.7555694301594347,1.5051918772865425
2010-08-27,423.1,431.2,421.7,429.1,30574580.0,750.5,0.4671814150058104,0.21825847452683125,0.4671814150058104,1.7118882366369577,1.7174798639794682,1.500867406710352
